date,fund,company,ticker,cusip,weight,shares_held,market_value
2026-07-31,ARKVX,"Lambda, Inc.",,,1.52,,
2026-07-31,ARKVX,"Alamar Biosciences, Inc.",ALMR,010911105,1.47,,
2026-07-31,ARKVX,Manna Drone Delivery Inc.,,,1.31,,
2026-07-31,ARKVX,Alphabet Inc.,GOOG,02079K206,1.27,,
2026-07-31,ARKVX,Tempus AI,TEM,88023B103,1.25,,
2026-07-31,ARKVX,"Epic Games, Inc",,,1.18,,
2026-07-31,ARKVX,Absci,ABSI,00091E109,1.10,,
2026-07-31,ARKVX,"Iambic Therapeutics, Inc.",,,1.09,,
2026-07-31,ARKVX,CRISPR Therapeutics AG,CRSP,H17182108,1.04,,
2026-07-31,ARKVX,Lucra Inc.,,,1.03,,
2026-07-31,ARKVX,Beam Therapeutics,BEAM,07373V105,1.02,,
2026-07-31,ARKVX,NVIDIA Corporation,NVDA,67066G104,1.02,,
2026-07-31,ARKVX,"Radiant Industries, Inc",,,0.96,,
2026-07-31,ARKVX,"X-energy Reactor Company, LLC",XE,98386P102,0.94,,
2026-07-31,ARKVX,Architect Financial Technologies Inc.,,,0.90,,
2026-07-31,ARKVX,"Apptronik, Inc.",,,0.89,,
2026-07-31,ARKVX,"10x Genomics, Inc.",TXG,88025U109,0.86,,
2026-07-31,ARKVX,Impulse Labs Inc.,,,0.85,,
2026-07-31,ARKVX,"CoreWeave, Inc.",CRWV,21873S108,0.83,,
2026-07-31,ARKVX,Prime Medicine,PRME,74168J101,0.75,,
2026-07-31,ARKVX,"Securitize, Inc.",,,0.75,,
2026-07-31,ARKVX,"Hammerspace, Inc.",,,0.74,,
2026-07-31,ARKVX,Gatik AI Inc.,,,0.57,,
2026-07-31,ARKVX,Twist Biosciences,TWST,90184D100,0.55,,
2026-07-31,ARKVX,"Recursion Pharmaceuticals, Inc.",RXRX,75629V104,0.54,,
2026-07-31,ARKVX,Canton Strategic Holdings,CNTN,432705309,0.53,,
2026-07-31,ARKVX,Revolut Group Holdings LTD,,,0.51,,
2026-07-31,ARKVX,"Generate:Biomedicines, Inc.",GENB,370920100,0.50,,
2026-07-31,ARKVX,"Hark Labs, Inc.",,,0.50,,
2026-07-31,ARKVX,Intellia Therapeutics,NTLA,45826J105,0.50,,
2026-07-31,ARKVX,Discord Inc.,,,0.49,,
2026-07-31,ARKVX,"Kodiak Robotics, Inc.",KDK,500081104,0.47,,
2026-07-31,ARKVX,"Robinhood Markets, Inc.",HOOD,770700102,0.47,,
2026-07-31,ARKVX,"Tesla, Inc.",TSLA,88160R101,0.45,,
2026-07-31,ARKVX,GeneDx Holdings Corp,WGS,81663L200,0.44,,
2026-07-31,ARKVX,Portal Space Systems,,,0.40,,
2026-07-31,ARKVX,"Coinbase Global, Inc.",COIN,19260Q107,0.39,,
2026-07-31,ARKVX,Roblox Corporation,RBLX,771049103,0.36,,
2026-07-31,ARKVX,"Mythical, Inc.",,,0.35,,
2026-07-31,ARKVX,"Blockdaemon, inc.",,,0.29,,
2026-07-31,ARKVX,"Perplexity AI, Inc.",,,0.29,,
2026-07-31,ARKVX,Relation Therapeutics Inc.,,,0.28,,
2026-07-31,ARKVX,Umoja Biopharma,,,0.26,,
2026-07-31,ARKVX,Shopify Inc.,SHOP,82509L107,0.25,,
2026-07-31,ARKVX,"Pacific Biosciences of California, Inc.",PACB,69404D108,0.21,,
2026-07-31,ARKVX,Archer Aviation Inc.,ACHR,03945R102,0.18,,
2026-07-31,ARKVX,SonaThera,,,0.17,,
2026-07-31,ARKVX,"GameFam, Inc.",,,0.10,,
2026-07-31,ARKVX,"Groq, Inc.",,,0.09,,
2026-07-31,ARKVX,Chipper Cash,,,0.07,,
2026-07-31,ARKVX,"Firmly, Inc.",,,0.07,,
2026-07-31,ARKVX,"Atomic Vaults, Inc.",,,0.05,,
2026-07-31,ARKVX,"KINO Tech, Inc.",,,0.05,,
2026-07-31,ARKVX,"Outrider Technologies, Inc.",,,0.05,,
2026-07-31,ARKVX,Pave Financial Inc.,,,0.05,,
2026-07-31,ARKVX,"Axiom Space, Inc.",,,0.04,,
2026-07-31,ARKVX,Sortium Inc.,,,0.02,,
2026-07-31,ARKVX,Tilda Technologies Inc. (DBA Humata),,,0.02,,
2026-07-31,ARKVX,"Flexport, Inc",,,0.01,,
2026-08-31,ARKVX,SpaceX,SPCX,84615Q103,7.54,,
2026-08-31,ARKVX,Kalshi Inc.,,,5.81,,
2026-08-31,ARKVX,Ayar Labs,,,5.65,,
2026-08-31,ARKVX,OpenAI,,,5.26,,
2026-08-31,ARKVX,"Stripe, Inc.",,,4.16,,
2026-08-31,ARKVX,"Anthropic, Inc.",,PPANTHROP,3.86,,
2026-08-31,ARKVX,"Lila Sciences, Inc.",,,3.71,,
2026-08-31,ARKVX,Crusoe Inc,,,3.66,,
2026-08-31,ARKVX,Tenstorrent Holdings Inc.,,,3.17,,
2026-08-31,ARKVX,Figure AI Inc.,,,2.35,,
2026-08-31,ARKVX,"Replit, Inc.",,,2.33,,
2026-08-31,ARKVX,Wayve,,,2.33,,
2026-08-31,ARKVX,"Freenome, Inc",,,2.30,,
2026-08-31,ARKVX,"Databricks, Inc.",,,2.06,,
2026-08-31,ARKVX,K2 Space,,,1.92,,
2026-08-31,ARKVX,Shield AI,,,1.72,,
2026-08-31,ARKVX,Cellares inc.,,,1.63,,
2026-08-31,ARKVX,Zipline International Inc.,,,1.60,,
2026-08-31,ARKVX,"Wonder Group, Inc.",,,1.55,,
