date,fund,company,ticker,cusip,weight,shares_held,market_value
2026-07-01,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-14.58,-194,-223621.86
2026-07-02,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,102.44,19332,1582324.20
2026-07-02,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.96,121,122971.09
2026-07-02,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.24,96,65535.36
2026-07-02,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.64,9846,9846.47
2026-07-02,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-15.28,-194,-236033.98
2026-07-06,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,102.54,19332,1570725.00
2026-07-06,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.97,121,122105.94
2026-07-06,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.18,96,64058.88
2026-07-06,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.64,9875,9875.07
2026-07-06,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-15.34,-194,-234912.66
2026-07-07,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,103.35,19332,1616348.52
2026-07-07,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,8.62,121,134768.59
2026-07-07,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,3.85,96,60205.44
2026-07-07,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.63,9875,9875.07
2026-07-07,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-16.45,-194,-257224.60
2026-07-08,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,102.37,19332,1569565.08
2026-07-08,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.85,121,120286.10
2026-07-08,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.22,96,64755.84
2026-07-08,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.64,9875,9875.07
2026-07-08,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-15.09,-194,-231290.68
2026-07-09,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.74,19332,1549653.12
2026-07-09,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.36,121,112157.32
2026-07-09,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.51,96,68706.24
2026-07-09,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.65,9875,9875.07
2026-07-09,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-14.26,-194,-217247.02
2026-07-10,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,102.19,19332,1576137.96
2026-07-10,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.71,121,118972.04
2026-07-10,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.33,96,66825.60
2026-07-10,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.63,9704,9703.72
2026-07-10,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-14.86,-194,-229240.10
2026-07-13,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.72,19332,1551296.34
2026-07-13,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.49,121,114300.23
2026-07-13,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.60,96,70114.56
2026-07-13,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.64,9704,9703.72
2026-07-13,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-14.45,-194,-220341.32
2026-07-14,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,100.94,19332,1512535.68
2026-07-14,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,6.82,121,102242.58
2026-07-14,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.91,96,73537.92
2026-07-14,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.65,9704,9703.72
2026-07-14,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-13.32,-194,-199627.94
2026-07-15,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.15,19332,1537280.64
2026-07-15,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,6.78,121,103067.80
2026-07-15,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.68,96,71075.52
2026-07-15,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.64,9704,9703.72
2026-07-15,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-13.25,-194,-201389.46
2026-07-16,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.56,19332,1538827.20
2026-07-16,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.08,121,107227.78
2026-07-16,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.51,96,68310.72
2026-07-16,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.64,9704,9703.72
2026-07-16,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-13.78,-194,-208864.28
2026-07-17,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,100.08,19332,1482184.44
2026-07-17,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,5.98,121,88608.30
2026-07-17,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.14,96,76099.20
2026-07-17,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.66,9704,9703.72
2026-07-17,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-11.85,-194,-175554.48
